Id,Content
Main_LahaiRoi_3_1_3302_1,"Các bể trồng trọt khổng lồ chứa đựng nhiều loài thực vật cổ xưa mà bạn chưa từng thấy trên bề mặt. Sự sống từng rất khan hiếm trong những hang động ngầm này, cho đến khi Động cơ Phản ứng được kích hoạt tại đây. Trong hành trình không ngừng theo đuổi tiến bộ, Tập đoàn Spacetrek đã không quên thu thập những hạt giống đang ngủ yên dưới vùng đất băng giá Roya."
Main_LahaiRoi_3_1_332_1,Ối... Suýt chút nữa thì toi. Tốt hơn là mình nên báo cáo mớ hỗn độn này về Học viện thôi.
Main_LahaiRoi_3_1_333_1,Ối... Suýt chút nữa thì toi. Tốt hơn là mình nên báo cáo mớ hỗn độn này về Học viện thôi.
Main_LahaiRoi_3_1_332_3,"Ừm… Nhưng vẫn hơi kỳ lạ. Thông thường, các bot bảo trì dọn dẹp mọi thứ khá nhanh."
Main_LahaiRoi_3_1_333_3,"Ừm… Nhưng vẫn hơi kỳ lạ. Thông thường, các bot bảo trì dọn dẹp mọi thứ khá nhanh."
Main_LahaiRoi_3_1_332_2,Điều này có thường xảy ra không?
Main_LahaiRoi_3_1_333_2,Điều này có thường xảy ra không?
Main_LahaiRoi_3_1_334_2,À...
Main_LahaiRoi_3_1_333_4,"Nhưng nói thật đi, kỹ năng lái của cậu thật tuyệt vời! Cậu né tránh mọi thứ mượt mà như bơ vậy!"
Main_LahaiRoi_3_1_334_3,Có chuyện gì vậy?
Main_LahaiRoi_3_1_334_4,"...Hm? Ồ, không có gì... Chúng ta sắp đến rồi."
Main_LahaiRoi_3_1_334_1,"Ôi, nhìn kìa! Đoàn tàu đã đuổi kịp chúng ta..."
Main_LahaiRoi_3_1_335_2,"…Nếu cậu từng thấy nó được kích hoạt toàn bộ công suất, điều đó có nghĩa là chúng ta đang gặp rắc rối nghiêm trọng."
Main_LahaiRoi_3_1_335_1,"Học viện có một rào chắn đặc biệt để đối phó với Bão Hư Không. Thông thường, nó chỉ hoạt động một nửa công suất."
Main_LahaiRoi_3_1_336_1,"Ôi, nhìn kia kìa!"
Main_LahaiRoi_3_1_337_2,…Vậy đó mới là mục đích thực sự của cậu à?
Main_LahaiRoi_3_1_337_1,"Hãy lăn nào! Hehe, và này, theo cách này tớ sẽ đưa cậu đi dạo chơi."
Main_LahaiRoi_3_1_338_1,Gần đến rồi. Vẫn theo kịp chứ?
Main_LahaiRoi_3_1_338_2,Luôn luôn.
Main_LahaiRoi_3_1_35_4,Hãy đưa tôi báo cáo đầy đủ.
Main_LahaiRoi_3_1_35_1,Bão Hư không được phát hiện gần Sundermere... Số liệu đang tăng nhanh!
Main_LahaiRoi_3_1_35_2,Nguồn là... Máy dò Hyvatia?!
Main_LahaiRoi_3_1_35_7,Chuyện gì đã xảy ra?
Main_LahaiRoi_3_1_35_6,Mục tiêu của họ là... chính Viện.
Main_LahaiRoi_3_1_35_8,Hy-đi-a à?
Main_LahaiRoi_3_1_35_5,"Vâng, Giáo sư. Hyvatia đã bị xâm nhập bởi Bão Hư Không. Nó đã mất kiểm soát. Mảng Phòng thủ đang kích hoạt..."
Main_LahaiRoi_3_1_35_9,"Cơn Bão Hư Không đã làm hỏng Máy dò Hyvatia, một cảm biến quan trọng cho Động cơ Phản ứng. Nó đã đi chệch hướng và giờ đang nhắm vào chúng ta."
Main_LahaiRoi_3_1_35_11,"Đợi đã, có ai đó gần Máy dò! Phải đó là… một học sinh?"
Main_LahaiRoi_3_1_35_17,Tình hình thế nào?
Main_LahaiRoi_3_1_35_10,"Một máy dò bề mặt được chế tạo bởi Spacetrek Collective để kiểm tra và bảo trì Reactor Drive. Nó rất quan trọng cho việc hiệu chỉnh dữ liệu của Lễ hội. Và giờ đây, vào thời điểm tồi tệ nhất…"
Main_LahaiRoi_3_1_35_16,"Cái gì?! Tôi chưa bao giờ cho phép lệnh này… Ugh, tôi không thể ngăn nó lại!"
Main_LahaiRoi_3_1_35_19,Tôi đã cố ngăn chặn nó… nhưng quyền truy cập của tôi đã bị từ chối.
Main_LahaiRoi_3_1_35_20,Vậy thì chúng ta cần tìm cách để ra ngoài đó.
Main_LahaiRoi_3_1_35_18,Sự ô nhiễm của Hyvatia đã kích hoạt giao thức an toàn cấp cao nhất. Tất cả chúng ta sẽ bị phong tỏa ở đây cho đến khi mối đe dọa được vô hiệu hóa.
Main_LahaiRoi_3_1_35_23,"Đợi đã, chuyến tàu chính đã bị đình chỉ theo giao thức phong tỏa!"
Main_LahaiRoi_3_1_35_24,"Giáo sư Mornye, tôi cần mượn một phương tiện của Viện."
Main_LahaiRoi_3_1_35_25,Chúng ta có phương tiện dự phòng ở cổng chuyển giao. Nhưng bạn định đến đó bằng cách nào?
Main_LahaiRoi_3_1_35_26,Cũng giống như cách tôi vào!
Main_LahaiRoi_3_1_35_27,"Bây giờ cậu đã nắm được tình hình, tôi có thể hỏi cậu một câu được không?"
Main_LahaiRoi_3_1_35_29,Bạn có muốn tham dự Lễ hội Mặt trời Mới không?
Main_LahaiRoi_3_1_35_28,"Vâng, Giáo sư."
Main_LahaiRoi_3_1_35_30,Tôi ư? Nhưng... tôi chỉ là một sinh viên năm nhất thôi mà.
Main_LahaiRoi_3_1_35_31,Hãy coi đây là lời mời cá nhân của tôi.
Main_LahaiRoi_3_1_35_34,Tất nhiên.
Main_LahaiRoi_3_1_35_33,Vì cậu nói vậy...
Main_LahaiRoi_3_1_35_32,"Tôi… tôi muốn có cậu ở đó để chứng kiến. Sự lên của mặt trời mới, và nhân loại đặt những bước chân đầu tiên vào tương lai mà họ đã tự tay xây dựng."
Main_LahaiRoi_3_1_35_35,Tôi sẽ rất vinh dự được chứng kiến mặt trời mới mọc lên của Lahai-Roi.
Main_LahaiRoi_3_1_35_36,Vậy là quyết định rồi.
Main_LahaiRoi_3_1_36_1,Cẩn thận! Bạn phải đi ngay!
Main_LahaiRoi_3_1_3601_1,"Làm thế nào... Thôi bỏ đi. Bây giờ không phải lúc để hỏi. Cẩn thận, Hyvatia đã mất kiểm soát. Chúng ta cần ngăn nó lại trước khi nó đến Viện!"
Main_LahaiRoi_3_1_35_37,"Mornye mời bạn tham gia buổi lễ và mỉm cười khi bạn đồng ý. Ngay lúc đó, một cơn Bão Hư Không làm nhiễm độc Hyvatia và khiến nó mất kiểm soát. Giờ đây, nó đang nhắm vào chính Viện. Trên màn hình giám sát, bạn thấy Lynae, người được cho là đang ở trong lớp, đứng trước nó.
Cuộc khủng hoảng đang cận kề. Bạn phóng đi trên chiếc xe máy của mình."
Main_LahaiRoi_3_1_3602_1,Xem chỗ đó không? Đó là điểm yếu của nó! ...Cẩn thận với các đòn tấn công của nó nhé! Để tớ lo việc ở đây!
Main_LahaiRoi_3_1_37_1,Gần như không kịp. Cảm ơn vì đã giúp đỡ.
Main_LahaiRoi_3_1_37_3,Tôi...
Main_LahaiRoi_3_1_37_2,Vậy... tại sao cậu lại ở đây?
Main_LahaiRoi_3_1_37_4,C-cái gì đã xảy ra ở đây?!
Main_LahaiRoi_3_1_37_6,"Nếu tôi nhớ không lầm, cậu đáng lẽ phải ở trong lớp học chứ, Lynae. Sao cậu lại ở đây?"
Main_LahaiRoi_3_1_37_7,Tôi mong đợi một lời giải thích đúng đắn.
Main_LahaiRoi_3_1_37_9,"Im lặng. Tôi đang hỏi cô ấy, không phải cậu."
Main_LahaiRoi_3_1_37_8,"Giáo sư Warren, họ chỉ là sinh viên—"
Main_LahaiRoi_3_1_37_5,Phong tỏa khu vực ngay lập tức. Trích xuất nhật ký hệ thống và báo cáo tất cả thiệt hại cho Viện. Kiểm tra cả Bộ điều khiển Lò phản ứng nữa. Chúng ta cần nâng cao mức độ an ninh.
Main_LahaiRoi_3_1_37_10,"Tôi... tôi nhận thấy Hyvatia đã mất kiểm soát, nên tôi đã cố ngăn chặn nó."
Main_LahaiRoi_3_1_37_12,Tôi vừa hành động trước khi kịp suy nghĩ.
Main_LahaiRoi_3_1_37_14,Sự cố của nó không liên quan gì đến tôi.
Main_LahaiRoi_3_1_37_11,"Một sự cố trục trặc ở Máy dò chính của Viện không phải là chuyện nhỏ mà một sinh viên có thể tự xử lý. Bạn lẽ ra nên thông báo ngay cho Học viện hoặc Viện, chứ không phải tự mình lao vào nguy hiểm."
Main_LahaiRoi_3_1_37_16,"Bạn có nhớ Startorch đại diện cho điều gì không, cô Lynae? Sứ mệnh của chúng ta là gì?"
Main_LahaiRoi_3_1_37_13,"Đã hành động trước khi bạn kịp suy nghĩ? Bất kể hoàn cảnh của bạn thế nào, nếu không thể đưa ra lời giải thích hợp lý, chúng tôi có lý do để tin rằng bạn có liên quan đến ""sự cố"" này, dù trực tiếp hay gián tiếp."
Main_LahaiRoi_3_1_37_17,"Hãy bình tĩnh lại, Giáo sư Warren."
Main_LahaiRoi_3_1_37_15,"Phủ nhận sẽ không đưa cậu đi đến đâu cả. Nếu cậu không nói cho chúng tôi biết chính xác chuyện gì đã xảy ra, tôi sẽ không còn lựa chọn nào khác ngoài việc đuổi cậu theo điều khoản bảo mật của Học viện."
Main_LahaiRoi_3_1_37_18,"À, {PlayerName}... Không ngờ lại gặp lại cậu sớm như vậy. Chắc hẳn cậu vẫn còn cảm thấy bất an sau sự cố vào ngày đầu tiên."
Main_LahaiRoi_3_1_37_20,"Hành vi của Lynae có vẻ đáng ngờ… nhưng dựa vào những gì tôi vừa thấy, cô ấy dường như không có ý phá hoại Máy dò."
Main_LahaiRoi_3_1_37_19,"Tất nhiên, tôi không có ý đổ lỗi cho một học viên, nhưng hành động của cô ấy rõ ràng đã vi phạm quy định của Học viện."
Main_LahaiRoi_3_1_37_22,(Chắc hẳn còn lý do nào khác. Ngoài ra… có vẻ như cô ấy định nói với tôi điều gì đó trước khi dừng lại.)
Main_LahaiRoi_3_1_37_23,Đó là Lynae đã bảo vệ tôi khỏi cuộc tấn công của Hyvatia.
Main_LahaiRoi_3_1_37_25,"Cho đến khi chúng ta biết chắc chắn nguyên nhân, việc trừng phạt cô ấy là... quá sớm."
Main_LahaiRoi_3_1_37_24,"Nếu cô ấy là thủ phạm, cô ấy đã có thể lẩn trốn trong hỗn loạn, nhưng cô ấy đã không làm vậy. Cô ấy đã làm việc cùng tôi để khắc phục hậu quả."
Main_LahaiRoi_3_1_37_26,Xin lỗi vì giọng điệu. Nhưng chúng ta phải thông báo cho Học viện và điều tra mọi góc độ có thể đằng sau việc này.
Main_LahaiRoi_3_1_37_30,...
Main_LahaiRoi_3_1_37_29,"Và với tư cách là nhân chứng của vụ việc, tôi e rằng {PlayerName} cũng sẽ phải đi cùng."
Main_LahaiRoi_3_1_37_31,Sau bạn.
Main_LahaiRoi_3_1_37_28,"Viện đã dồn hết tâm sức vào buổi Lễ này. Nếu có điều gì đó không ổn, chúng ta cần tìm ra ai là người chịu trách nhiệm. Cô Lynae, xin hãy đi cùng tôi. Chúng ta sẽ giải quyết việc này với ban giảng viên."
Main_LahaiRoi_3_1_325_7,Haha.
Main_LahaiRoi_3_1_325_8,Có gì buồn cười vậy?
Main_LahaiRoi_3_1_325_9,Không có gì. Chỉ là không nghĩ mình sẽ được cưỡi Voidworm thật sự.
Main_LahaiRoi_3_1_325_10,Cuộc sống ở Học viện này quả thực là một chuyến đi đầy thú vị.
Main_LahaiRoi_3_1_37_32,"Bạn và Lynae cùng nhau hợp tác để ngăn chặn sự tàn phá của Hyvatia. Khi bạn hỏi tại sao cô ấy lại ở đó, cô ấy ngập ngừng giải thích.
Warren đến và kinh hãi trước thiệt hại. Anh ta yêu cầu biết tại sao cô lại có mặt tại Viện trong giờ học và nghi ngờ sự dính líu của cô. Lynae im lặng, như thể đang che giấu điều gì đó.
Ngay khi cô ấy chuẩn bị sử dụng Forte của mình để trốn thoát, bạn đã can thiệp. Bạn chỉ ra rằng cô ấy đã giúp ngăn chặn một thảm họa và không có động cơ để phá hoại, gọi lời buộc tội của Warren là vội vã. Cuối cùng, anh ấy ra lệnh cho cả hai quay trở lại Học viện để điều tra chính thức."
